Peak,Energy,FWHM,RiseTime,Centroid,label
0.5176884,0.17473486,0.72098196,0.14814332,0.44154012,8
0.55151224,0.11296432,0.79129064,0.23065078,0.4807659,8
0.6047301,0.30546507,0.94748944,0.4,0.53507084,8
0.81103843,0.5282942,1.0,0.05,0.5280445,8
0.40456063,0.1,0.8950389,0.1488273,0.5446341,8
0.62042403,0.16371049,0.6753192,0.24138814,0.40634266,8
0.31657696,0.1,0.95578146,0.27821863,0.49718624,8
0.6706132,0.19949847,0.6702073,0.24870893,0.50111943,8
0.48615462,0.20515187,0.8515171,0.17838964,0.5025556,8
0.5906923,0.28192398,0.7285148,0.23643053,0.5177785,8
0.5698648,0.24453534,0.70726043,0.21821192,0.48782456,8
0.6940468,0.3222871,0.7580765,0.34018952,0.5162951,8
0.72856724,0.33536875,0.7197243,0.1322769,0.45364645,8
0.5725396,0.27875713,0.8331189,0.089431226,0.49636936,8
1.0600526,0.81468016,0.86500096,0.05,0.38324374,8
0.89497393,0.31476974,0.54668796,0.33248442,0.5597693,8
0.5277495,0.1822982,0.89267266,0.3312961,0.531688,8
0.45637232,0.1,0.4124282,0.07030652,0.59892595,8
1.0198922,0.749621,0.83435893,0.4,0.51935506,8
0.8263048,0.36804897,0.6746748,0.1445394,0.4972365,8
0.3,0.1,1.0,0.05,0.48343033,8
0.7733809,0.4959367,1.0,0.4,0.53792286,8
0.46477318,0.101672,0.51209056,0.23204914,0.5159132,8
0.38349295,0.1,0.6238658,0.05,0.5453196,8
0.8950706,0.28270936,0.47927395,0.2503474,0.5027462,8
0.80547774,0.42545727,0.8491442,0.07992716,0.43120465,8
0.71212,0.2518519,0.5525278,0.14223996,0.5072061,8
0.88796234,0.48604348,0.7447828,0.19881113,0.5539708,8
0.5754255,0.25617772,0.7765646,0.4,0.45021302,8
0.49833325,0.13315669,0.97856146,0.4,0.49490157,8
0.7207043,0.42646948,0.8830532,0.080743976,0.51151735,8
0.7075083,0.34473613,0.8363142,0.20777637,0.53012466,8
0.42026058,0.1,0.5117376,0.2734131,0.55516654,8
0.6491186,0.2781959,0.60487115,0.052837137,0.46782884,8
0.40282953,0.16398558,1.0,0.084735654,0.4499077,8
0.45416823,0.1,0.783343,0.4,0.55247486,8
0.5020975,0.1858171,0.8313337,0.374599,0.45213926,8
0.49238095,0.1,0.2134968,0.22672252,0.5644767,8
0.5450686,0.17995352,0.95476574,0.13127285,0.4671326,8
0.8293152,0.34852085,0.64223576,0.36069745,0.4893149,8
0.7031737,0.36031136,0.9165491,0.15382786,0.5164151,8
0.70577216,0.32063726,0.75170785,0.38209412,0.46450934,8
0.6933965,0.33182466,0.71030366,0.07792831,0.45260257,8
0.87750155,0.37342438,0.60324234,0.2565394,0.49229476,8
0.7579885,0.30550638,0.5824114,0.091814056,0.53649235,8
0.70499253,0.2497167,0.7488489,0.05,0.43487704,8
0.42084002,0.11102974,0.6941093,0.4,0.36246666,8
0.81052315,0.4785562,0.8824726,0.055094242,0.47090366,8
0.57660794,0.3072829,0.75774807,0.269623,0.47299418,8
0.5398458,0.1,0.33922383,0.11848012,0.5110754,8
0.7897137,0.5401264,1.0,0.05,0.46126178,8
0.68382955,0.34109113,0.89926773,0.26897967,0.48426715,8
0.96069807,0.5877363,0.82726026,0.05,0.55159295,8
0.6982389,0.21726665,0.6351159,0.2544755,0.5106022,8
0.5363085,0.2013827,0.9069909,0.2464199,0.5613715,8
0.54861164,0.27446222,1.0,0.22605821,0.49293295,8
0.815429,0.33668053,0.62063026,0.05,0.4324367,8
0.39565727,0.1,0.7032071,0.25184935,0.49252504,8
0.8251927,0.6071163,1.0,0.30152458,0.42498013,8
0.7028654,0.24864742,0.67643374,0.15902855,0.51697403,8
0.45138794,0.1822848,0.7856964,0.05,0.54845524,8
1.0210984,0.36705664,0.4517069,0.2805868,0.49974626,8
0.3,0.1,0.86074984,0.2914114,0.5173377,8
0.52156657,0.1,0.48576632,0.092093356,0.5235692,8
0.8906451,0.54292303,0.74799263,0.39928013,0.51635706,8
0.66426283,0.38094032,1.0,0.26771402,0.5163138,8
0.80423665,0.323391,0.71256095,0.32579497,0.47813874,8
0.91460854,0.57693505,0.799028,0.1488164,0.50430346,8
0.4496309,0.1,0.57180405,0.059123755,0.44852835,8
0.83903146,0.38705042,0.83969146,0.11353668,0.53292453,8
0.31166753,0.1,0.7870185,0.20474684,0.5659457,8
0.7391851,0.4366787,0.87654597,0.17324977,0.4938415,8
1.1946055,1.1270804,0.88755065,0.29348862,0.48515102,8
0.58359057,0.2577952,0.7942806,0.4,0.4581573,8
0.60850143,0.21163683,0.88991463,0.32530248,0.52473706,8
0.6430875,0.20892476,0.63728243,0.32076317,0.438773,8
0.6965686,0.18863468,0.6640585,0.21471904,0.5221555,8
0.89280707,0.48601624,0.834256,0.19415677,0.49087653,8
0.66039884,0.4220271,1.0,0.32025757,0.5520149,8
0.69725144,0.40820238,1.0,0.22851713,0.5069358,8
0.49762583,0.14907123,0.64079475,0.18163416,0.39361975,8
0.6731229,0.38010776,0.96419597,0.24598283,0.4677181,8
0.9185554,0.5445177,0.7635759,0.2813891,0.555562,8
0.57593036,0.18124111,0.87947565,0.17793025,0.46340987,8
0.48672032,0.16425873,0.87620544,0.093900606,0.5499293,8
0.754885,0.4745845,1.0,0.3653834,0.5178111,8
0.8984557,0.44364285,0.76736814,0.4,0.47266093,8
0.68569773,0.38040242,0.9540195,0.05,0.5613769,8
0.7097509,0.34826422,0.8661262,0.2514772,0.57509726,8
0.56203556,0.16935289,0.65666336,0.25919908,0.5418974,8
0.604825,0.34935048,1.0,0.21550494,0.47189915,8
0.65847534,0.24118799,0.61643946,0.121877156,0.54594636,8
0.3,0.1,0.4042157,0.16212642,0.44148332,8
0.9070358,0.50128263,0.8666731,0.4,0.54097813,8
0.80592513,0.42739537,0.8882072,0.069058925,0.47835478,8
0.4875507,0.1,0.6279394,0.15317637,0.5148168,8
0.44083795,0.1,0.45680812,0.21926562,0.49868426,8
0.66479605,0.18996996,0.5130901,0.05,0.56680626,8
0.8351185,0.4663511,0.9133104,0.23505634,0.47935444,8
0.54347956,0.2599656,0.73634744,0.05453108,0.45898217,8
0.6844649,0.31456777,0.7262029,0.05,0.5264053,8
0.3,0.10945126,0.5953723,0.4,0.5135073,8
1.2,1.137123,0.9265307,0.29725733,0.5032143,8
0.7932272,0.45752564,0.91955763,0.05,0.4938707,8
0.7439266,0.37646323,0.72295177,0.14106226,0.5133789,8
0.70513487,0.36332107,0.7865677,0.05,0.5190464,8
0.8539193,0.36375594,0.5697688,0.24752863,0.5528475,8
0.99066126,0.7129761,0.8725279,0.071769595,0.52972007,8
0.4335717,0.23243664,1.0,0.22484417,0.5536501,8
0.989198,0.49194464,0.6473069,0.17926303,0.5496451,8
0.43039748,0.1,0.6752299,0.36720255,0.4844444,8
0.3,0.12776868,0.8214431,0.4,0.48970014,8
0.5180437,0.22782359,0.8636844,0.14254335,0.48130423,8
0.40184212,0.13677916,0.9564646,0.05,0.4760532,8
0.62192696,0.29734007,0.7792799,0.2584589,0.507909,8
0.79238117,0.2752964,0.47133985,0.05,0.4475451,8
1.2,1.0160655,0.8337903,0.2966742,0.46848145,8
0.7785058,0.46070817,0.970289,0.31833413,0.4261253,8
0.69552326,0.31659678,0.7955633,0.1683621,0.54551375,8
0.78911835,0.434689,0.92095214,0.15726793,0.4936735,8
1.0412039,0.9583591,0.9914037,0.099949546,0.45408797,8
0.7629601,0.43493456,0.8494929,0.4,0.5337524,8
0.4432208,0.12533256,0.6213227,0.23810218,0.5341025,8
0.6708453,0.32541355,1.0,0.13251014,0.55312353,8
0.68162334,0.29847136,0.8019101,0.31604373,0.55280066,8
1.0519695,0.7404984,0.8331736,0.3972857,0.51808196,8
0.85741717,0.3904886,0.59187657,0.4,0.48898757,8
0.59180516,0.20442905,0.7444599,0.27076006,0.462939,8
0.65588987,0.3457735,0.9147216,0.09577007,0.4472291,8
0.64129496,0.30136463,0.8977039,0.30668715,0.5049682,8
0.73074746,0.30638254,0.4977137,0.30157247,0.5304512,8
0.58461124,0.19352359,0.8172944,0.05,0.52523625,8
0.9687164,0.6036314,0.7375795,0.117141664,0.5256713,8
0.445369,0.1,0.7000401,0.28925034,0.53147167,8
0.4715095,0.19998518,0.8384569,0.17740344,0.60637826,8
0.5739427,0.16313432,0.44559488,0.11644684,0.5029402,8
0.4073954,0.10687098,0.64811486,0.32890755,0.506341,8
0.5729899,0.17697561,0.95051247,0.12819041,0.50027984,8
0.75693524,0.38190815,0.9277319,0.4,0.48444805,8
0.5127691,0.18912461,0.84591496,0.18469606,0.52916163,8
0.9302563,0.5250444,0.7527478,0.10883652,0.5268404,8
0.91309667,0.6831957,0.96158993,0.4,0.5567813,8
0.31714433,0.1,0.86797386,0.1755966,0.50482345,8
0.7699811,0.524595,1.0,0.3406773,0.5771927,8
0.97002095,0.7109968,0.9411292,0.3067901,0.5359978,8
1.0962375,0.96577096,1.0,0.20399846,0.43106523,8
0.70013946,0.49991006,1.0,0.05,0.45145318,8
0.5166727,0.17586155,0.72627485,0.1726973,0.47426325,8
0.7758332,0.36937004,0.7855832,0.13257521,0.5202743,8
0.98839164,0.7897664,1.0,0.21953292,0.5051759,8
0.8537515,0.24965194,0.35686252,0.28278345,0.4827408,8
1.1091864,0.8331495,0.7905025,0.05,0.5351999,8
0.41630435,0.12274065,1.0,0.05,0.49878913,8
0.53912544,0.2704093,0.7543268,0.16244234,0.59012794,8
0.7900237,0.38968098,0.66255295,0.3907017,0.5352498,8
1.0232364,0.5623514,0.6677575,0.10002162,0.5371711,8
0.3,0.1,0.8836366,0.05,0.55141985,8
0.91712976,0.39563417,0.5743241,0.3449047,0.4565599,8
0.7867486,0.48920763,0.8852404,0.15917982,0.48509902,8
0.8565828,0.32386488,0.59442234,0.17694014,0.50618094,8
0.62629527,0.20790888,0.50266683,0.05,0.45759752,8
0.9105022,0.4654635,0.6970936,0.3487789,0.567738,8
0.3,0.1,0.81306845,0.3080881,0.46022356,8
0.8456218,0.6324215,1.0,0.10290525,0.447192,8
0.63191664,0.33351597,0.9576643,0.17652509,0.48805153,8
0.42836806,0.10515223,0.6452783,0.18811895,0.4894416,8
0.43764904,0.10395442,0.8337828,0.09603225,0.5091961,8
1.1761391,0.70380425,0.6830389,0.05,0.5002673,8
0.4333867,0.11694072,0.7285751,0.32572958,0.456386,8
0.3,0.1,0.7465444,0.13715507,0.5071977,8
0.3,0.1,0.75649047,0.2591562,0.50777435,8
0.3,0.1,0.6404309,0.21716997,0.48189384,8
0.65939355,0.13456337,0.76797974,0.05,0.50414246,8
0.7720405,0.3441335,0.68299776,0.4,0.4809215,8
0.6811854,0.37774304,1.0,0.24669687,0.50168264,8
0.50848246,0.1960196,0.69441044,0.26127276,0.47670195,8
0.8671271,0.48757088,0.9594037,0.067465715,0.5607557,8
0.3122154,0.1,0.7595465,0.05,0.5057409,8
0.76356196,0.28889793,0.8376435,0.11632409,0.53856766,8
0.424895,0.11434348,0.77951336,0.39610958,0.5305255,8
0.98430914,0.7105293,0.75493133,0.24252012,0.5572372,8
0.690189,0.31034872,1.0,0.07038048,0.5149914,8
0.6561497,0.20013903,0.93066025,0.08708642,0.5095684,8
0.83854467,0.38549218,0.70346016,0.19497165,0.6041468,8
0.639404,0.18240814,0.52063334,0.16587965,0.44607234,8
0.791616,0.4459874,0.9085503,0.20558278,0.53742594,8
0.5954249,0.23093839,0.84522396,0.05,0.43588176,8
0.7682462,0.1,0.28104618,0.32199603,0.54482526,8
0.80819196,0.3125586,0.6270156,0.10392697,0.49151418,8
0.5984184,0.23517089,0.73737204,0.22931194,0.5132385,8
0.44216594,0.1,0.5804264,0.381983,0.45337635,8
0.53627145,0.18538658,0.97504604,0.27546638,0.41723838,8
0.71353406,0.3452381,0.9670853,0.05,0.45688042,8
1.1977953,0.8601311,0.78849536,0.33999312,0.4320479,8
0.56443036,0.1348828,0.8716795,0.3346048,0.5130695,8
0.4660674,0.13190125,0.6706559,0.28413355,0.49783498,8
0.3,0.1,0.73853767,0.3700388,0.45764822,8
0.62263054,0.18709587,0.5634955,0.13431506,0.54075104,8
0.66074234,0.3295451,0.9326011,0.16872196,0.50628376,8
0.40413406,0.15183496,0.60390854,0.3004887,0.5531892,8
0.5707372,0.18114795,0.7489194,0.39219093,0.49883825,8
0.66244054,0.3321421,0.907824,0.20936735,0.51327175,8
0.6821613,0.37706408,1.0,0.22603759,0.55771154,8
0.8446627,0.28718475,0.57340115,0.2583205,0.53567636,8
0.503531,0.19491395,0.5766646,0.14087956,0.4844669,8
0.60868955,0.3076207,0.9642903,0.05,0.47410244,8
0.54998505,0.22966361,0.8495015,0.27981856,0.5093882,8
0.9662305,0.5757109,0.7533753,0.31841362,0.48593038,8
0.43212214,0.14094341,0.7612517,0.13206172,0.58203274,8
1.2,0.9792672,0.819687,0.2833884,0.47307947,8
0.64045495,0.12065127,0.59274226,0.39686337,0.4808436,8
0.55387205,0.2208266,0.5414328,0.12128036,0.5625394,8
0.8422157,0.5972537,0.99876374,0.28369927,0.49228686,8
0.67667973,0.25840765,0.47757778,0.2118348,0.5171189,8
0.5201748,0.13103779,0.8962409,0.22020291,0.45388478,8
0.46558008,0.12903586,0.5697682,0.3000859,0.45181745,8
0.83143985,0.36513916,0.8119935,0.21797144,0.43110368,8
0.76443785,0.33179134,0.67178565,0.24735907,0.46388018,8
0.46923226,0.13584949,0.7530974,0.4,0.49838996,8
0.59274054,0.18397336,0.5754062,0.2026518,0.5169881,8
0.58131033,0.23592168,0.55397236,0.17493641,0.45343727,8
0.40898526,0.1,0.6304512,0.34309012,0.48415262,8
0.752081,0.46355876,0.89259046,0.05,0.434628,8
0.7480238,0.3217149,0.7203966,0.33093187,0.46556422,8
1.044848,0.65236425,0.82133514,0.22528262,0.40724346,8
0.84872,0.30764076,0.5070734,0.26726788,0.46908748,8
0.45890772,0.22380626,0.9144265,0.22007729,0.50473964,8
0.39644116,0.17002212,0.8180444,0.39190006,0.5259753,8
0.7489398,0.42746794,0.9236986,0.08729479,0.52224326,8
0.7805223,0.56684893,0.9306709,0.13874185,0.46841747,8
1.100183,0.66062415,0.66942054,0.09886605,0.477699,8
0.48700744,0.20343094,0.9047865,0.3778237,0.54403484,8
0.64369315,0.15826412,0.5713969,0.24820796,0.45440114,8
0.84781486,0.32921913,0.5132797,0.23724236,0.47402656,8
0.48445868,0.13780361,0.95122284,0.09614316,0.548802,8
0.74868596,0.32239217,0.794562,0.24825044,0.49543837,8
0.58311886,0.20185803,0.63606787,0.18914878,0.47327298,8
0.45197675,0.17615367,0.8463074,0.1555417,0.46945202,8
0.3,0.1,0.7050882,0.4,0.49140695,8
0.83244723,0.39165318,0.7204771,0.23250689,0.45637414,8
1.0031282,0.69811475,0.84781665,0.16912839,0.4905401,8
0.63726914,0.2829877,0.7351091,0.1101122,0.47341654,8
0.90020204,0.45530242,0.8204158,0.05,0.43472752,8
0.6814289,0.4601848,1.0,0.3610498,0.56160593,8
0.8941991,0.4227631,0.5936147,0.1656234,0.43034938,8
0.67739165,0.3340051,0.94653404,0.09919407,0.5061453,8
0.3,0.1,0.7210423,0.35582897,0.49825802,8
0.53438437,0.1,0.58456284,0.3115388,0.43719873,8
0.42795464,0.15426518,1.0,0.12374688,0.49688482,8
0.69462675,0.34994563,0.75044304,0.20872223,0.5253632,8
0.66703665,0.29850137,0.8906963,0.05,0.46484542,8
0.6066205,0.20986244,0.67301255,0.25851128,0.4248925,8
0.7710768,0.3778338,0.7353635,0.2599422,0.3772682,8
0.7535721,0.4006399,0.9536302,0.11848782,0.5113733,8
0.50411123,0.10735709,0.82865804,0.06715519,0.5294765,8
0.67042226,0.24283493,0.8055114,0.4,0.5262412,8
0.47033137,0.1,0.762653,0.16380532,0.5367677,8
0.58064175,0.19767377,1.0,0.22785659,0.40361288,8
0.6445804,0.3287424,0.77204686,0.38457647,0.52767724,8
0.33720574,0.1723036,0.77338314,0.05,0.47730437,8
0.7863669,0.28290156,0.72493964,0.24706839,0.5143731,8
0.5294724,0.1609566,0.74111706,0.17775543,0.48804975,8
0.9560551,0.5231876,0.62565506,0.063206896,0.5206531,8
1.0918516,0.7180646,0.693213,0.07621259,0.47195995,8
0.81053334,0.60933363,1.0,0.4,0.52127314,8
0.68531245,0.3341431,0.7303719,0.24556448,0.47423095,8
0.52878886,0.12460118,0.5364541,0.123949625,0.5204537,8
0.46575972,0.17753613,0.7971199,0.32191488,0.4095618,8
0.594763,0.16410841,0.83084697,0.16431873,0.43448818,8
1.0424223,0.9389305,1.0,0.05,0.46958047,8
0.6146363,0.11878393,0.7139479,0.07372145,0.46149403,8
0.45120832,0.1,0.7530218,0.1314567,0.49387017,8
0.62584484,0.13115631,0.62729734,0.19578446,0.55996794,8
0.3,0.14339772,0.84295464,0.25027084,0.49268413,8
0.92622775,0.6695235,0.96783084,0.24942134,0.3971379,8
0.3,0.1,0.5604248,0.12667207,0.45565736,8
0.44033167,0.1,0.6973771,0.4,0.54320544,8
0.5090347,0.1,0.47249988,0.07475016,0.5059916,8
0.38657922,0.1,0.6760407,0.065057546,0.4991183,8
0.42674777,0.24848972,0.74856335,0.16507612,0.54132307,8
0.5640718,0.119442746,0.65024596,0.25075868,0.58461154,8
0.45636055,0.1,0.24776475,0.4,0.5260127,8
0.99958235,0.6886375,0.8639923,0.07282764,0.42953423,8
0.49248722,0.21734817,0.6177668,0.4,0.4253199,8
0.65133893,0.2000377,0.58975524,0.35083696,0.5109794,8
0.52819896,0.15078188,0.71916854,0.23767078,0.47096938,8
0.5028178,0.2306129,1.0,0.22048318,0.48287085,8
0.9827584,0.84630555,1.0,0.3093223,0.484358,8
0.8557678,0.3771153,0.6359078,0.4,0.5538347,8
0.73596257,0.24442841,0.69705445,0.15683745,0.5167549,8
0.4099119,0.1,0.84693617,0.24266568,0.448564,8
0.9287708,0.67365986,1.0,0.11284622,0.45584846,8
0.5505932,0.1,0.3490162,0.4,0.49477673,8
0.4982514,0.16669583,0.80243075,0.24482565,0.5220424,8
0.64147085,0.37501287,0.8923995,0.25898635,0.53896165,8
0.8101895,0.6761216,1.0,0.21409813,0.5127355,8
0.55603963,0.21660542,0.86474496,0.38192773,0.5024931,8
0.5841423,0.27249983,0.6644719,0.05,0.41935822,8
0.8423423,0.48054907,0.828077,0.27976924,0.49769273,8
1.0105379,0.49668348,0.61247253,0.1891771,0.56220937,8
0.5534753,0.20545296,0.7408438,0.22277181,0.5381572,8
0.7126404,0.24002017,0.6285313,0.06329357,0.44216573,8
0.3,0.1,0.7916583,0.28873798,0.45496985,8
0.9379025,0.6394447,0.8924748,0.05,0.5646419,8
0.6446276,0.3768147,1.0,0.067407906,0.49251798,8
0.9312152,0.56489193,0.88301057,0.05,0.506403,8
0.62960094,0.26767766,0.8129782,0.32822567,0.514581,8
0.6366151,0.22896679,0.68813354,0.16861464,0.59910303,8
0.34803656,0.1,0.7948195,0.35018408,0.4584772,8
0.74174523,0.437997,0.92792225,0.24336515,0.48219463,8
0.7829077,0.5553274,1.0,0.15374944,0.47917727,8
0.7767567,0.2832243,0.64789534,0.4,0.53739434,8
0.38440168,0.1,0.8551584,0.05,0.48195788,8
0.5041972,0.15407245,0.8732132,0.35601264,0.54482895,8
0.3,0.1,0.7159255,0.057660386,0.54657096,8
0.55956656,0.23651293,0.63520473,0.24183485,0.44968435,8
0.4755302,0.22589022,0.9909091,0.12717173,0.47966874,8
1.0236474,0.8095692,0.94271857,0.3061963,0.44478413,8
0.3,0.1,0.9518465,0.05025143,0.5851003,8
0.49638307,0.2858668,0.8908882,0.31630194,0.54757893,8
1.0112653,0.5087496,0.6400471,0.079541765,0.42751917,8
0.8061866,0.46506518,0.8992602,0.05,0.50546986,8
0.70340014,0.26289526,0.6649469,0.15106769,0.4774552,8
0.40396318,0.108628,0.6409509,0.05,0.47807926,8
0.32209367,0.10207793,0.5897819,0.05,0.49873644,8
0.5729201,0.16339551,0.47125733,0.15192018,0.5470619,8
0.6351991,0.18788804,0.8509205,0.24559575,0.5079823,8
0.48130417,0.10190296,0.49474972,0.2283664,0.562759,8
0.56679684,0.31388184,0.9128398,0.374689,0.5024333,8
0.63421476,0.3889685,1.0,0.102023005,0.5258119,8
0.7105495,0.18739358,0.6901146,0.4,0.49927318,8
0.6123581,0.17468204,0.6238969,0.17602594,0.4599919,8
0.5184155,0.16757669,0.7177191,0.21505733,0.51123303,8
0.611515,0.23936443,0.89362127,0.35992637,0.44430462,8
0.64719146,0.17869425,0.4557379,0.17407967,0.43460706,8
0.4844968,0.23206341,0.6643395,0.24535319,0.4951948,8
0.8610921,0.57597053,1.0,0.05,0.43422765,8
0.8541718,0.833195,1.0,0.10232185,0.4352869,8
0.64918464,0.22780624,0.56797177,0.22934528,0.4719309,8
0.40531197,0.1,0.6116467,0.18368125,0.47887108,8
0.739921,0.3595691,0.86488575,0.053605504,0.4780472,8
0.7079938,0.40711668,0.9274167,0.20982072,0.45905668,8
0.44747806,0.11028314,0.8594925,0.1078676,0.540043,8
0.7477773,0.31294006,0.65898204,0.05,0.52173394,8
0.3,0.1,0.65800875,0.4,0.46385458,8
0.6473375,0.26373088,0.6931309,0.24374169,0.487892,8
1.0041429,0.74769336,0.8909392,0.24167526,0.40700203,8
0.57569355,0.19721629,0.76505613,0.10474511,0.46000642,8
0.5275147,0.17341577,0.85681736,0.19107673,0.50455767,8
0.8637714,0.5916287,0.9671138,0.05,0.52282685,8
0.7842071,0.34308892,0.7688733,0.32668453,0.45562777,8
0.56393355,0.17170541,0.62354314,0.05,0.5100633,8
0.60535157,0.2776058,0.8825231,0.11729255,0.5212616,8
0.6074372,0.17005682,0.80035645,0.23566616,0.5586204,8
0.3,0.1,0.5246239,0.19704172,0.5268415,8
0.7521722,0.28426546,0.61626923,0.3341468,0.5512775,8
1.1173822,1.0597866,1.0,0.09590173,0.62767774,8
0.4229059,0.1,0.72777176,0.339122,0.49026418,8
0.6920763,0.21052945,0.64862126,0.05,0.43665975,8
0.3923213,0.18344536,0.77074,0.38176963,0.47335973,8
0.85738325,0.6091086,0.97968197,0.07296665,0.5260496,8
0.40257978,0.1,0.91740704,0.05,0.43908423,8
0.9150916,0.7187953,0.8788449,0.12051383,0.47769618,8
0.5850359,0.20779584,0.6477567,0.20686013,0.44956487,8
0.52340835,0.14582509,0.7794956,0.20477822,0.39171135,8
0.67854345,0.33255714,0.7298614,0.05,0.4798381,8
1.1533126,0.91535234,0.7798541,0.1693861,0.45587516,8
0.47726244,0.22452585,1.0,0.05,0.5033923,8
1.2,1.2638901,0.76755357,0.22632696,0.5025607,8
0.60244185,0.27952585,1.0,0.23138289,0.48086932,8
0.7945928,0.39401856,0.7736673,0.05,0.5499781,8
0.5575934,0.19710204,0.94918877,0.05,0.5801573,8
0.6754217,0.18907838,0.61980426,0.21099767,0.5787776,8
1.0258083,0.42600068,0.57931215,0.17028853,0.5192962,8
0.82361513,0.30740097,0.6776147,0.31445324,0.5787898,8
0.73557955,0.21820553,0.48300147,0.35350153,0.4341076,8
0.6452224,0.26996794,0.88561475,0.11933943,0.48448446,8
0.67114764,0.3043273,0.8237492,0.1576903,0.52618283,8
0.3161092,0.1,0.68477035,0.241594,0.48878294,8
0.8692819,0.49238792,0.95018953,0.19683771,0.41308552,8
0.44168743,0.21421911,0.9453207,0.16014405,0.42908752,8
1.0004745,0.57781726,0.77872777,0.3971593,0.544634,8
0.76832414,0.35246956,0.84881294,0.4,0.4795553,8
0.61318296,0.35654336,1.0,0.075962804,0.44767708,8
0.6993723,0.35529453,0.8251221,0.35922194,0.53286386,8
0.6585336,0.28643987,0.8386995,0.099237636,0.41752967,8
0.68444973,0.39057198,1.0,0.05,0.49789718,8
0.44723925,0.12413729,0.7188208,0.05,0.52235025,8
0.9655766,0.5150789,0.7798795,0.09096721,0.46110243,8
1.1481904,0.60525155,0.5361887,0.4,0.50730175,8
0.7005727,0.26170298,0.75860876,0.37927324,0.48160326,9
0.7224465,0.34553522,1.0,0.28411838,0.6125026,9
0.8653893,0.40480566,0.7122345,0.23966399,0.52974725,9
0.6345111,0.23586082,0.9445669,0.18890871,0.4623965,9
0.78458583,0.34511435,0.8062131,0.32480693,0.544945,9
0.820663,0.41269004,0.85826784,0.23118892,0.62277627,9
0.8634407,0.409036,0.6589202,0.16573457,0.5965094,9
0.7764569,0.32782677,0.8528135,0.18573678,0.48558572,9
0.77565503,0.4648632,1.0,0.291924,0.4646271,9
0.5975448,0.26168016,0.9288199,0.4,0.5020014,9
0.74412644,0.28686276,0.91902125,0.31327492,0.50692517,9
0.89288336,0.7154471,0.96439654,0.27509415,0.5444064,9
0.75906914,0.34852895,0.7161849,0.22071531,0.4941864,9
0.7610631,0.5623247,1.0,0.3979291,0.5213384,9
0.7939281,0.40191162,0.78297037,0.29699865,0.56793827,9
0.68555814,0.38901204,0.98965675,0.4,0.5515162,9
0.77757293,0.52602774,1.0,0.35806635,0.6152888,9
0.62090904,0.17756183,0.84504664,0.28753442,0.57748014,9
0.83560616,0.52197224,0.93787616,0.4,0.5590037,9
0.85199505,0.53530127,0.9125768,0.4,0.5200324,9
0.9424686,0.66253936,0.9331641,0.22673075,0.61134964,9
0.9019934,0.6037358,0.8051139,0.3823892,0.51561654,9
0.670158,0.3498757,0.91680396,0.4,0.56071234,9
0.66775954,0.36088175,0.78375626,0.2689459,0.4659303,9
0.8557545,0.5361774,0.90079916,0.4,0.5167694,9
0.7671902,0.36447504,0.89435524,0.10777712,0.51463217,9
0.8930273,0.64922744,0.86714,0.20247944,0.5073203,9
0.6244501,0.21030182,0.7886201,0.3969646,0.5318402,9
0.76713884,0.5614789,1.0,0.30077487,0.6228795,9
0.6441701,0.29883397,0.90842605,0.22039811,0.5501379,9
0.6708664,0.35554424,0.98187536,0.4,0.6194561,9
0.81659263,0.436845,0.9545242,0.27882951,0.5677353,9
0.77790135,0.3921256,0.9938641,0.3143645,0.46067065,9
0.71972764,0.3448136,0.8853221,0.14934482,0.4590714,9
1.0188755,0.9911019,1.0,0.4,0.5688899,9
0.85687876,0.6266196,0.9419615,0.37254277,0.5164302,9
0.71745497,0.38803405,0.8244002,0.1219203,0.46899086,9
0.719682,0.47731715,1.0,0.36362985,0.52193755,9
0.715634,0.36503014,0.89454085,0.2216572,0.51429003,9
0.74976355,0.37987632,0.78429735,0.4,0.5468932,9
0.9316887,0.6878802,0.9811429,0.4,0.49728423,9
0.8043788,0.67100227,1.0,0.4,0.56438804,9
0.79836726,0.22593875,0.6733382,0.361965,0.5518328,9
0.51117206,0.18061462,0.7392832,0.29207546,0.58026946,9
0.6807296,0.22649604,0.7518049,0.3699579,0.5109965,9
0.52355313,0.22965692,1.0,0.4,0.5350071,9
0.6959253,0.37658074,0.85671467,0.3344378,0.50991577,9
0.5831936,0.17874044,0.91152734,0.26113692,0.50208616,9
0.85797244,0.551995,0.84384465,0.30493313,0.5444993,9
0.6111083,0.17356893,0.7785021,0.29665738,0.50934243,9
0.8763687,0.62228686,0.97326356,0.4,0.5696932,9
0.77039194,0.40999106,0.9938663,0.22760026,0.55969024,9
0.7472616,0.27695444,0.8209215,0.22161886,0.6066446,9
0.8650983,0.43109414,0.8339156,0.2482322,0.5441322,9
0.70806366,0.2531317,0.72901773,0.12082779,0.55853313,9
0.6664606,0.37076038,0.70885676,0.18908784,0.54253757,9
0.7086259,0.31559557,1.0,0.15250126,0.59091246,9
0.881762,0.49262387,0.7774541,0.20162363,0.56268334,9
0.8575307,0.7937317,1.0,0.4,0.5412982,9
0.8833201,0.5984696,0.88490677,0.29173988,0.56405175,9
0.84032387,0.6033382,0.9088695,0.4,0.5822873,9
0.62905777,0.29669133,1.0,0.21884912,0.52877194,9
0.8474934,0.53689635,0.9276701,0.27804106,0.605589,9
